what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423684844541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423684846254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1423684848716
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423684853992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684854327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684857238
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684864393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684866025
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684866058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684867989
error,log,,,"No Byte Stream Services found for Nios II Console View",1423684871957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684881219
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1423684882017
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1423684882124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423684888430
started,bundle,com.altera.sbtgui.ui,11.0.0.157,"com.altera.sbtgui.ui",1423684888442
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1423684888520
error,log,,,"Exception in org.eclipse.ui.internal.PageLayout.stackView: org.eclipse.ui.PartInitException: Could not create view: org.eclipse.cdt.debug.ui.DisassemblyView",1423684888528
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1423684888763
activated,perspective,com.altera.sbtgui.ui,11.0.0.157,"com.altera.sbtgui.ui.debugPerspective",1423684888802
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1423684890400
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1423684890429
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1423684893741
error,log,,,"Internal Error",1423684893823
activated,perspective,com.altera.sbtgui.ui,11.0.0.157,"com.altera.sbtgui.ui.cPerspective",1423684897162
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1423684898534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423684919931
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1423685107485
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1423685108163
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1423685199607
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1423685206968
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1423685207199
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1423685282828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685354762
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685356157
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685369050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685370796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685505718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685541720
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685568874
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685569034
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685569170
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685569330
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685571322
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685571474
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685571625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685571810
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685612665
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685612794
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685612938
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685613162
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423685665318
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423685672272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685672582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685674498
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1423685686273
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1423685689630
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1423685689957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423685693444
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685707002
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685707181
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1423685707378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423685709760
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423685717688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685717987
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685721224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685721232
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685724857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685727166
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685728234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685728258
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685730123
error,log,,,"No Byte Stream Services found for Nios II Console View",1423685734173
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423685781763
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423685783480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685783837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685786695
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685788513
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685789866
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685789884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685791812
error,log,,,"No Byte Stream Services found for Nios II Console View",1423685795759
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685810546
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685845889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685847384
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423685859029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685865785
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685868405
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685871634
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1423685871818
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685889753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685892073
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685898621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685906481
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685908224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423685913171
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423685914866
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423685918556
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423685925176
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685925509
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685928558
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685931847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685936390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685936412
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685938396
error,log,,,"No Byte Stream Services found for Nios II Console View",1423685942379
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1423685995053
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423685996399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685996730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423685999847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686000604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686001923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686001948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686003742
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686007681
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1423686026241
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1423686026261
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1423686027080
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1423686038112
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1423686041741
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1423686054966
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686066975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686067291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686068906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686072338
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686073584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686073606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686075613
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686079434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423686127101
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686129552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686129893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686133049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686134656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686137499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686137524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686139453
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686143483
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423686168053
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686199216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686199592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686202536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686204125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686205146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686205173
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686207146
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686211368
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1423686215573
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1423686217672
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1423686230462
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423686232914
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423686234728
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423686235168
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686239064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686239399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686241046
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1423686254832
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686257056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686257379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686260427
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686261128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686265337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686265355
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686267152
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686271005
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423686318236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686319566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686321408
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686323620
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686323965
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686327103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686331261
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686332453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686332474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686334450
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686338449
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423686407875
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686416847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686417178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686420166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686424410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686425467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686425489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686427221
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686431237
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423686458417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423686460031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423686473794
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423686475647
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686484264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686484580
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686484855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686485080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686485513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686485807
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1423686486948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1423686491441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423686493151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1423686494143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1423686520035
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1423686521527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686521863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686525146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686527164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686528243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686528268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686530149
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686534055
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1423686574285
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1423686574930
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1423686582952
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686584746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686585856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686585873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1423686587861
error,log,,,"No Byte Stream Services found for Nios II Console View",1423686591707
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1423686604616
